	protein_match	strain_name	accession	taxon	DNA_type	DNA_topolgy	DNA_length	protein_id	location	product	pident	evalue	qcov
874	Tpg	NBC_00497	CP107863	['Streptomyces europaeiscabiei']	chromosome	linear	10906898	PRJNA747871:OG545_47370	[10901128:10901686](-)	['XRE family transcriptional regulator']	53.261	3.58e-53	99
875	Tpg	NBC_00497	CP107863	['Streptomyces europaeiscabiei']	chromosome	linear	10906898	PRJNA747871:OG545_00015	[5212:5770](+)	['XRE family transcriptional regulator']	53.261	3.58e-53	99
876	Tpg	NBC_00480	CP107883	['Streptomyces europaeiscabiei']	chromosome	linear	11915655	PRJNA747871:OHO28_51215	[11775383:11775941](-)	['XRE family transcriptional regulator']	53.261	3.58e-53	99
877	Tpg	NBC_00480	CP107883	['Streptomyces europaeiscabiei']	chromosome	linear	11915655	PRJNA747871:OHO28_00575	[139716:140274](+)	['XRE family transcriptional regulator']	53.261	3.58e-53	99
878	Tpg	NBC_00017	CP108341	['Streptomyces purpurascens']	chromosome	linear	9188115	PRJNA747871:OHU35_40750	[9011540:9011996](+)	['XRE family transcriptional regulator']	56.0	5.31e-53	81
879	Tpg	NBC_00207	CP130715	['Streptomyces sp. NBC_00207']	chromosome	linear	9446829	PRJNA747871:OG472_01895	[374222:374777](+)	['XRE family transcriptional regulator']	48.649	5.61e-53	100
880	Tpg	NBC_00105	CP108213	['Streptomyces sp. NBC_00105']	chromosome	linear	9538619	PRJNA747871:OG454_01825	[376147:376702](+)	['XRE family transcriptional regulator']	48.649	5.61e-53	100
881	Tpg	NBC_00636	CP109050	['Streptomyces canus']	chromosome	linear	11240151	PRJNA747871:OIE52_50235	[11034748:11035291](+)	['XRE family transcriptional regulator']	55.346	6.57e-53	86
882	Tpg	NBC_00101	CP108217	['Streptomyces sp. NBC 00101']	chromosome	linear	7155979	PRJNA747871:OG786_30505	[7055759:7056314](+)	['XRE family transcriptional regulator']	52.198	6.9e-53	98
883	Tpg	NBC_01218	CP108536	['Streptomyces sp. NBC_01218']	chromosome	linear	7116718	PRJNA747871:OG233_30145	[7001072:7001627](+)	['XRE family transcriptional regulator']	52.198	6.9e-53	98
884	Tpg	NBC_01255	CP108475	['Streptomyces sp. NBC_01255']	plasmid	linear	138003	PRJNA747871:OG357_38650	[126069:126624](+)	['XRE family transcriptional regulator']	47.826	1.09e-52	99
885	Tpg	NBC_01685	CP109209	['Streptomyces sp. NBC 01685']	chromosome	linear	7940178	PRJNA747871:OG939_08305	[1826006:1826561](-)	['XRE family transcriptional regulator']	53.297	1.3599999999999998e-52	98
886	Tpg	NBC_01422	CP109508	['Streptomyces sp. NBC_01422']	chromosome	linear	7750119	PRJNA747871:OG428_27580	[6045909:6046464](+)	['XRE family transcriptional regulator']	53.297	1.3599999999999998e-52	98
887	Tpg	NBC_00247	CP108093	['Streptomyces sp. NBC 00247']	chromosome	linear	7336920	PRJNA747871:OHT52_30755	[7206665:7207220](+)	['XRE family transcriptional regulator']	48.37	1.86e-52	99
888	Tpg	NBC_00342	CP108000	['Streptomyces sp. NBC 00342']	plasmid	linear	238828	PRJNA747871:OHA41_38590	[220736:221291](+)	['XRE family transcriptional regulator']	47.826	1.99e-52	99
889	Tpg	NBC_00304	CP108034	['Streptomyces sp. NBC 00304']	plasmid	linear	238339	PRJNA747871:OG797_39645	[218709:219264](+)	['XRE family transcriptional regulator']	47.826	1.99e-52	99
890	Tpg	NBC_01259	CP108468	['Streptomyces sp. NBC_01259']	plasmid	linear	256555	PRJNA747871:OG693_38300	[17852:18407](-)	['XRE family transcriptional regulator']	47.826	1.99e-52	99
891	Tpg	NBC_00080	CP108236	['Streptomyces sp. NBC 00080']	plasmid	linear	561252	PRJNA747871:OHU34_44485	[179497:180055](-)	['XRE family transcriptional regulator']	46.739	2.6e-52	99
892	Tpg	NBC_00080	CP108236	['Streptomyces sp. NBC 00080']	plasmid	linear	561252	PRJNA747871:OHU34_43990	[69889:70447](-)	['XRE family transcriptional regulator']	46.739	2.6e-52	99
893	Tpg	NBC_00896	CP108777	['Embleya sp. NBC 00896']	plasmid	linear	3133398	PRJNA747871:OG928_39670	[1456590:1457148](+)	['XRE family transcriptional regulator']	49.189	2.8399999999999997e-52	99
894	Tpg	NBC_00001	CP108322	['Streptomyces canus']	chromosome	linear	10841726	PRJNA747871:OHV08_00435	[77391:77934](-)	['XRE family transcriptional regulator']	54.717	2.8699999999999998e-52	86
895	Tpg	NBC_00090	CP108224	['Streptomyces sp. NBC_00090']	chromosome	linear	9250702	PRJNA747871:OG361_40875	[9216109:9216664](+)	['XRE family transcriptional regulator']	47.826	4.0799999999999996e-52	99
896	Tpg	NBC_01198	CP108568	['Streptomyces sp. NBC_01198']	chromosome	linear	7916046	PRJNA747871:OG702_00760	[151591:152149](-)	['helix-turn-helix domain-containing protein']	54.839	4.7999999999999996e-52	100
897	Tpg	NBC_00002	CP108321	['Streptomyces canus']	chromosome	linear	11315041	PRJNA747871:OG577_50080	[10999317:10999854](-)	['XRE family transcriptional regulator']	51.429	5.969999999999999e-52	92
898	Tpg	NBC_01334	CP130719	['Streptomyces sp. NBC_01334']	plasmid	linear	560868	PRJNA747871:OG736_45595	[236788:237349](+)	['XRE family transcriptional regulator']	46.961	1.36e-51	98
899	Tpg	NBC_01708	CP109188	['Streptomyces sp. NBC 01708']	chromosome	linear	7765644	PRJNA747871:OIE83_07845	[1719320:1719875](-)	['XRE family transcriptional regulator']	52.747	1.59e-51	98
900	Tpg	NBC_01696	CP109200	['Streptomyces sp. NBC 01696']	chromosome	linear	7764320	PRJNA747871:OG893_27650	[6082015:6082570](+)	['XRE family transcriptional regulator']	52.747	1.59e-51	98
901	Tpg	NBC_01693	CP109202	['Streptomyces sp. NBC 01693']	chromosome	linear	7896894	PRJNA747871:OG810_08030	[1764066:1764621](-)	['XRE family transcriptional regulator']	52.747	1.59e-51	98
902	Tpg	NBC_01177	CP108595	['Streptomyces sp. NBC_01177']	chromosome	linear	7977991	PRJNA747871:OG284_27840	[6094116:6094671](+)	['XRE family transcriptional regulator']	52.747	1.59e-51	98
903	Tpg	NBC_01175	CP108602	['Streptomyces sp. NBC_01175']	chromosome	linear	7864500	PRJNA747871:OG491_27475	[6014874:6015429](+)	['XRE family transcriptional regulator']	52.747	1.59e-51	98
904	Tpg	NBC_01174	CP108605	['Streptomyces sp. NBC_01174']	chromosome	linear	8570581	PRJNA747871:OG414_27775	[6068640:6069195](+)	['XRE family transcriptional regulator']	52.747	1.59e-51	98
905	Tpg	NBC_01455	CP109476	['Streptomyces sp. NBC_01455']	plasmid	linear	634813	PRJNA747871:OG255_44230	[12044:12605](-)	['XRE family transcriptional regulator']	49.189	2.77e-51	99
906	Tpg	NBC_00322	CP108019	['Streptomyces sp. NBC 00322']	chromosome	linear	8572109	PRJNA747871:OG905_38915	[8550814:8551405](+)	['XRE family transcriptional regulator']	48.913	7.23e-51	99
907	Tpg	NBC_00322	CP108019	['Streptomyces sp. NBC 00322']	chromosome	linear	8572109	PRJNA747871:OG905_00070	[20695:21286](-)	['XRE family transcriptional regulator']	48.913	7.23e-51	99
908	Tpg	NBC_01410	CP109530	['Streptomyces sp. NBC_01410']	chromosome	linear	8339859	PRJNA747871:OG741_37710	[8297085:8297676](+)	['XRE family transcriptional regulator']	49.73	1.05e-50	99
909	Tpg	NBC_01410	CP109530	['Streptomyces sp. NBC_01410']	chromosome	linear	8339859	PRJNA747871:OG741_00145	[42183:42774](-)	['XRE family transcriptional regulator']	49.73	1.05e-50	99
910	Tpg	NBC_00450	CP107911	['Streptomyces violaceus']	chromosome	linear	8918193	PRJNA747871:OG542_01135	[247800:248358](-)	['XRE family transcriptional regulator']	51.955	1.07e-50	97
911	Tpg	NBC_00148	CP108169	['Streptomyces sp. NBC_00148']	chromosome	linear	8163685	PRJNA747871:OG222_26990	[5983781:5984336](+)	['XRE family transcriptional regulator']	53.297	1.09e-50	98
912	Tpg	NBC_00723	CP108988	['Streptomyces sp. NBC_00723']	plasmid	linear	413843	PRJNA747871:OG713_44585	[58381:58939](-)	['XRE family transcriptional regulator']	46.196	1.25e-50	99
913	Tpg	NBC_00015	CP108307	['Streptomyces sp. NBC_00015']	plasmid	linear	708592	PRJNA747871:OG613_45330	[327254:327812](-)	['XRE family transcriptional regulator']	46.196	1.25e-50	99
914	Tpg	NBC_00996	CP108723	['Streptomyces sp. NBC_00996']	chromosome	linear	10750390	PRJNA747871:OG390_49835	[10741543:10742134](+)	['XRE family transcriptional regulator']	48.37	1.5e-50	99
915	Tpg	NBC_00996	CP108723	['Streptomyces sp. NBC_00996']	chromosome	linear	10750390	PRJNA747871:OG390_00035	[8256:8847](-)	['XRE family transcriptional regulator']	48.37	1.5e-50	99
916	Tpg	NBC_00415	CP107933	['Streptomyces zaomyceticus']	chromosome	linear	9360127	PRJNA747871:OG567_40910	[9234091:9234649](-)	['XRE family transcriptional regulator']	46.927	1.5e-50	97
917	Tpg	NBC_00415	CP107933	['Streptomyces zaomyceticus']	chromosome	linear	9360127	PRJNA747871:OG567_00635	[125479:126037](+)	['XRE family transcriptional regulator']	46.927	1.5e-50	97
918	Tpg	NBC_01077	CP108669	['Streptomyces sp. NBC_01077']	chromosome	linear	10031225	PRJNA747871:OG462_41920	[9354240:9354798](+)	['XRE family transcriptional regulator']	49.162	1.67e-50	97
919	Tpg	NBC_01077	CP108669	['Streptomyces sp. NBC_01077']	chromosome	linear	10031225	PRJNA747871:OG462_03100	[676421:676979](-)	['XRE family transcriptional regulator']	49.162	1.67e-50	97
920	Tpg	NBC_01618	CP109297	['Streptomyces sp. NBC 01618']	chromosome	linear	8232760	PRJNA747871:OH735_00860	[201411:201930](+)	['XRE family transcriptional regulator']	57.639	2.68e-50	78
921	Tpg	NBC_01624	CP109291	['Streptomyces uncialis']	plasmid	linear	60342	PRJNA747871:OG924_37275	[53392:53947](+)	['XRE family transcriptional regulator']	47.541	2.74e-50	99
922	Tpg	NBC_00017	CP108341	['Streptomyces purpurascens']	chromosome	linear	9188115	PRJNA747871:OHU35_41070	[9100636:9101194](+)	['XRE family transcriptional regulator']	47.826	9.47e-50	99
923	Tpg	NBC_01320	CP108390	['Streptomyces sp. NBC_01320']	chromosome	linear	11940402	PRJNA747871:OG395_53105	[11515891:11516353](-)	['XRE family transcriptional regulator']	55.195	1.0700000000000001e-49	83
924	Tpg	NBC_01320	CP108390	['Streptomyces sp. NBC_01320']	chromosome	linear	11940402	PRJNA747871:OG395_02235	[424047:424509](+)	['XRE family transcriptional regulator']	55.195	1.0700000000000001e-49	83
925	Tpg	NBC_00445	CP107915	['Streptomyces sp. NBC 00445']	plasmid	linear	363548	PRJNA747871:OG800_50585	[275134:275716](+)	['terminal protein TpgA1']	46.073	1.3e-49	100
926	Tpg	NBC_01325	CP109052	['Streptomyces subrutilus']	plasmid	linear	110397	PRJNA747871:OG479_34315	[7511:8066](-)	['helix-turn-helix transcriptional regulator']	46.196	1.58e-49	99
927	Tpg	NBC_00723	CP108987	['Streptomyces sp. NBC_00723']	chromosome	linear	9871954	PRJNA747871:OG713_41695	[9316126:9316717](+)	['XRE family transcriptional regulator']	45.856	2.36e-49	98
928	Tpg	NBC_01562	CP109360	['Streptomyces sp. NBC 01562']	plasmid	linear	87595	PRJNA747871:OG854_58420	[66007:66598](+)	['XRE family transcriptional regulator']	47.541	5.45e-49	99
929	Tpg	NBC_00888	CP108784	['Embleya sp. NBC 00888']	chromosome	linear	8051820	PRJNA747871:OG948_00770	[183839:184406](-)	['helix-turn-helix domain-containing protein']	46.774	6.61e-49	100
930	Tpg	NBC_00123	CP108189	['Streptomyces zaomyceticus']	plasmid	linear	241313	PRJNA747871:OG814_42450	[239241:239799](+)	['XRE family transcriptional regulator']	46.739	1.01e-48	99
931	Tpg	NBC_00044	CP108274	['Streptomyces zaomyceticus']	plasmid	linear	240518	PRJNA747871:OG468_40680	[1521:2079](-)	['XRE family transcriptional regulator']	46.739	1.01e-48	99
932	Tpg	NBC_01228	CP108525	['Streptomyces zaomyceticus']	plasmid	linear	270915	PRJNA747871:OG237_42060	[1521:2079](-)	['XRE family transcriptional regulator']	46.739	1.01e-48	99
933	Tpg	NBC_01233	CP108514	['Streptomyces sp. NBC_01233']	chromosome	linear	10187596	PRJNA747871:OG332_45690	[9934946:9935504](+)	['XRE family transcriptional regulator']	45.946	3.7999999999999994e-48	100
934	Tpg	NBC_00016	CP108305	['Streptomyces sp. NBC 00016']	plasmid	linear	90219	PRJNA747871:OG933_45480	[84081:84642](+)	['XRE family transcriptional regulator']	44.693	5.0899999999999995e-48	97
935	Tpg	NBC_01334	CP130719	['Streptomyces sp. NBC_01334']	plasmid	linear	560868	PRJNA747871:OG736_45790	[272023:272629](+)	['DUF6193 family natural product biosynthesis protein']	48.193	1.11e-47	90
936	Tpg	NBC_01606	CP109311	['Streptomyces cyaneofuscatus']	plasmid	linear	72478	PRJNA747871:OG973_37005	[19122:19680](-)	['XRE family transcriptional regulator']	46.196	1.71e-47	99
937	Tpg	NBC_00820	CP108882	['Streptomyces sp. NBC 00820']	chromosome	linear	8106388	PRJNA747871:OIB37_34420	[7720727:7721282](+)	['XRE family transcriptional regulator']	52.198	1.9500000000000001e-47	98
938	Tpg	NBC_00630	CP107737	['Streptomyces longwoodensis']	plasmid	linear	363039	PRJNA747871:OG200_38480	[304717:305296](+)	['terminal protein TpgA1']	43.455	2.24e-46	100
939	Tpg	NBC_00538	CP107815	['Streptomyces longwoodensis']	plasmid	linear	363115	PRJNA747871:OG416_38500	[304720:305299](+)	['terminal protein TpgA1']	43.455	2.24e-46	100
940	Tpg	NBC_00248	CP108090	['Streptomyces virginiae']	chromosome	linear	9293002	PRJNA747871:OG517_01130	[232961:233549](-)	['helix-turn-helix domain-containing protein']	47.486	2.61e-46	96
941	Tpg	NBC_00179	CP108142	['Streptomyces virginiae']	chromosome	linear	9252910	PRJNA747871:OG572_01130	[235567:236155](-)	['helix-turn-helix domain-containing protein']	47.486	2.61e-46	96
942	Tpg	NBC_00831	CP108864	['Streptomyces virginiae']	chromosome	linear	8878587	PRJNA747871:OG253_01285	[264396:264984](-)	['helix-turn-helix domain-containing protein']	47.486	2.61e-46	96
943	Tpg	NBC_01568	CP109350	['Streptomyces sp. NBC 01568']	plasmid	linear	111434	PRJNA747871:OH790_42870	[102006:102597](+)	['helix-turn-helix domain-containing protein']	47.486	2.75e-46	96
944	Tpg	NBC_01369	CP109577	['Streptomyces sp. NBC_01369']	plasmid	linear	371812	PRJNA747871:OG571_47015	[343536:344094](-)	['XRE family transcriptional regulator']	47.5	6.17e-44	86
945	Tpg	NBC_01775	CP109104	['Streptomyces sp. NBC 01775']	chromosome	linear	9061594	PRJNA747871:OHB04_40090	[9025166:9025736](+)	['XRE family transcriptional regulator']	46.961	1.11e-43	97
946	Tpg	NBC_01186	CP108585	['Streptomyces sp. NBC_01186']	chromosome	linear	8907583	PRJNA747871:OG533_00175	[35903:36473](-)	['XRE family transcriptional regulator']	46.961	1.11e-43	97
947	Tpg	NBC_01017	CP108683	['Streptomyces sp. NBC_01017']	chromosome	linear	11375640	PRJNA747871:OG331_51705	[11315806:11316310](+)	['XRE family transcriptional regulator']	50.327	1.4800000000000002e-43	81
948	Tpg	NBC_01017	CP108683	['Streptomyces sp. NBC_01017']	chromosome	linear	11375640	PRJNA747871:OG331_00265	[59329:59833](-)	['XRE family transcriptional regulator']	50.327	1.4800000000000002e-43	81
949	Tpg	NBC_00471	CP107888	['Streptomyces nojiriensis']	plasmid	linear	286564	PRJNA747871:OG749_46115	[58725:59304](-)	['terminal protein TpgA1']	42.408	1.6600000000000002e-43	100
950	Tpg	NBC_01426	CP109502	['Streptomyces sp. NBC 01426']	plasmid	linear	806493	PRJNA747871:OG906_42160	[746510:747086](+)	['terminal protein TpgA1']	41.885	2.8400000000000003e-43	100
951	Tpg	NBC_01426	CP109502	['Streptomyces sp. NBC 01426']	plasmid	linear	806493	PRJNA747871:OG906_38655	[59409:59985](-)	['terminal protein TpgA1']	41.885	2.8400000000000003e-43	100
952	Tpg	NBC_00829	CP108868	['Streptomyces sp. NBC_00829']	plasmid	linear	432373	PRJNA747871:OG293_41440	[374218:374794](+)	['terminal protein TpgA1']	41.885	2.8400000000000003e-43	100
953	Tpg	NBC_01210	CP108550	['Streptomyces sp. NBC_01210']	plasmid	linear	131861	PRJNA747871:OG735_41070	[7301:7892](-)	['terminal protein']	43.243	2.9800000000000002e-43	98
954	Tpg	NBC_00073	CP108246	['Streptomyces sp. NBC 00073']	plasmid	linear	258724	PRJNA747871:OG816_42660	[65270:65849](-)	['terminal protein TpgA1']	44.503	3.05e-43	100
955	Tpg	NBC_01803	CP109073	['Streptomyces sp. NBC 01803']	chromosome	linear	5847022	PRJNA747871:OIE51_26755	[5835391:5835955](+)	['helix-turn-helix domain-containing protein']	49.171	3.3100000000000003e-43	97
956	Tpg	NBC_01157	CP108618	['Streptomyces avidinii']	plasmid	linear	223225	PRJNA747871:OG592_43065	[47749:48328](-)	['terminal protein TpgA1']	41.885	5.730000000000001e-43	100
957	Tpg	NBC_01216	CP108679	['Streptomyces sp. NBC_01216']	plasmid	linear	145945	PRJNA747871:OG393_34255	[8236:8827](-)	['terminal protein']	43.017	5.91e-43	96
958	Tpg	NBC_01735	CP109155	['Streptomyces europaeiscabiei']	plasmid	linear	250750	PRJNA747871:OHB30_51280	[184724:185315](+)	['terminal protein']	44.262	7.42e-43	97
959	Tpg	NBC_01187	CP108582	['Streptomyces sp. NBC_01187']	chromosome	linear	8912834	PRJNA747871:OG220_00190	[35897:36467](-)	['XRE family transcriptional regulator']	46.409	9.640000000000001e-43	97
960	Tpg	NBC_01224	CP108530	['Streptomyces sp. NBC_01224']	plasmid	linear	351542	PRJNA747871:OG609_45040	[112365:112959](-)	['terminal protein']	46.703	2.01e-42	97
961	Tpg	NBC_00125	CP108185	['Streptomyces virginiae']	plasmid	linear	122153	PRJNA747871:OHU23_40575	[8219:8810](-)	['terminal protein']	45.977	3.21e-42	94
962	Tpg	NBC_01803	CP109073	['Streptomyces sp. NBC 01803']	chromosome	linear	5847022	PRJNA747871:OIE51_00080	[17740:18298](-)	['helix-turn-helix domain-containing protein']	47.849	7.45e-42	100
963	Tpg	NBC_00501	CP107859	['Streptomyces anulatus']	plasmid	linear	130157	PRJNA747871:OG951_38800	[12391:12982](-)	['terminal protein']	43.646	2.37e-41	97
964	Tpg	NBC_01215	CP108540	['Streptomyces xinghaiensis']	chromosome	linear	6900143	PRJNA747871:OG463_29000	[6845589:6846144](+)	['XRE family transcriptional regulator']	51.913	2.44e-41	99
965	Tpg	NBC_01456	CP109457	['Streptomyces sp. NBC 01456']	plasmid	linear	62115	PRJNA747871:OIU91_42820	[6224:6818](-)	['helix-turn-helix domain-containing protein']	44.751	2.96e-41	97
966	Tpg	NBC_01454	CP109463	['Streptomyces sp. NBC 01454']	plasmid	linear	62906	PRJNA747871:OIU81_42105	[54871:55465](+)	['helix-turn-helix domain-containing protein']	44.751	2.96e-41	97
967	Tpg	NBC_01137	CP108628	['Streptomyces xanthophaeus']	plasmid	linear	267193	PRJNA747871:OG605_38625	[56959:57541](-)	['terminal protein TpgA1']	40.625	4.85e-41	100
968	Tpg	NBC_00690	CP109010	['Streptomyces sp. NBC 00690']	plasmid	linear	335986	PRJNA747871:OID54_39070	[327170:327764](+)	['terminal protein']	44.693	6.98e-41	96
969	Tpg	NBC_01508	CP109420	['Streptomyces sp. NBC_01508']	plasmid	linear	70577	PRJNA747871:OG700_36865	[5285:5879](-)	['HTH domain-containing protein']	44.751	1.2299999999999999e-40	97
970	Tpg	NBC_01217	CP108539	['Streptomyces sp. NBC_01217']	plasmid	linear	143320	PRJNA747871:OG507_39595	[4423:5017](-)	['terminal protein']	43.094	1.51e-40	97
971	Tpg	NBC_00999	CP108719	['Streptomyces platensis']	plasmid	linear	65424	PRJNA747871:OG962_37250	[8499:9093](-)	['terminal protein']	44.751	1.6799999999999999e-40	97
972	Tpg	NBC_01523	CP109402	['Streptomyces anulatus']	plasmid	linear	210764	PRJNA747871:OG610_40605	[7009:7600](-)	['terminal protein']	42.703	2.03e-40	98
973	Tpg	NBC_00633	CP107732	['Streptomyces canus']	plasmid	linear	139613	PRJNA747871:OHB22_49320	[6612:7206](-)	['HTH domain-containing protein']	45.0	3.71e-40	96
974	Tpg	NBC_01001	CP108716	['Streptomyces sp. NBC_01001']	plasmid	linear	77374	PRJNA747871:OG296_43000	[5598:6186](-)	['helix-turn-helix domain-containing protein']	43.956	7.25e-40	97
975	Tpg	NBC_00289	CP108049	['Streptomyces sp. NBC 00289']	plasmid	linear	89854	PRJNA747871:OG985_49830	[11648:12242](-)	['terminal protein']	42.541	8.64e-40	97
976	Tpg	NBC_01675	CP109595	['Streptomyces albidoflavus']	plasmid	linear	141142	PRJNA747871:OIF23_31370	[134610:135201](+)	['helix-turn-helix domain-containing protein']	42.458	8.77e-40	96
977	Tpg	NBC_01324	CP108386	['Streptomyces sp. NBC_01324']	plasmid	linear	202860	PRJNA747871:OG384_36905	[158900:159491](+)	['HTH domain-containing protein']	43.889	1.18e-39	96
978	Tpg	NBC_01334	CP130718	['Streptomyces sp. NBC_01334']	chromosome	linear	10047871	PRJNA747871:OG736_00830	[179846:180287](-)	['XRE family transcriptional regulator']	50.376	1.45e-39	72
979	Tpg	NBC_00122	CP108193	['Streptomyces sp. NBC_00122']	plasmid	linear	70846	PRJNA747871:OG737_35365	[61909:62494](+)	['HTH domain-containing protein']	43.646	1.52e-39	97
